,source,target,weight
0,0,0,0.7757027339237578
1,0,1,0.5278781369006934
2,0,2,0.7298216583930869
3,0,3,0.535637809727746
4,0,4,0.5760797342192691
5,0,5,0.6033717834960071
6,0,6,0.3945420028476503
7,0,7,0.4650455927051674
8,0,8,0.2401883830455262
9,0,9,0.7151254760277321
10,0,10,0.7129591836734696
11,0,11,0.3524457402008427
12,0,12,0.3328191741813004
13,0,13,0.07032542746828466
14,0,14,0.057187710248934716
15,0,15,0.09461966604823747
16,0,16,0.21428571428571386
17,0,17,0.6493166073768956
18,0,18,0.5346011131725422
19,0,22,0.455357142857143
20,0,23,0.3252551020408164
21,0,24,0.5990309792981945
22,0,25,0.4301165261057106
23,0,26,0.4826974267968058
24,0,27,0.4866154253909362
25,0,28,0.7650444793301937
26,0,29,0.6765306122448981
27,0,30,1.0
28,0,31,0.995563442768412
29,0,32,0.8921282798833821
30,0,36,0.005656610470275066
31,0,37,0.0066718995290423865
32,0,38,0.011564625850340128
33,0,63,0.07434402332361514
34,0,64,0.0219119226638024
35,0,65,0.017640954686959552
36,0,68,0.02538576406172223
37,0,69,0.014659384880712832
38,0,71,0.004300893911283525
39,0,75,0.11564625850340128
40,0,76,0.19039323046291728
41,0,77,0.1387755102040813
42,0,78,0.03016858917480035
43,0,81,0.02891156462585037
44,0,82,0.2428571428571425
45,0,83,0.3469387755102038
46,0,84,0.1678736010533244
47,0,85,0.10767065446868407
48,0,86,0.21989077321069295
49,0,87,0.08006279434850863
50,0,88,0.32301196340605226
51,0,89,0.2042462146148783
52,0,90,0.08972554539057001
53,0,91,0.25442176870748257
54,1,0,0.7719912375891946
55,1,1,0.5253524041882499
56,1,2,0.7263296887357038
57,1,3,0.5330749493941201
58,1,4,0.5733233718545835
59,1,5,0.6004848371634907
60,1,6,0.3926542420684758
61,1,7,0.4628204941754772
62,1,8,0.23903915633238956
63,1,9,0.7117038230323833
64,1,10,0.7095478957133099
65,1,11,0.3507593969462931
66,1,12,0.3312267379411984
67,1,13,0.06998894216939335
68,1,14,0.05691408484104505
69,1,15,0.09416694037336547
70,1,16,0.21326042378673984
71,1,17,0.6462098293511691
72,1,18,0.532043213109515
73,1,22,0.4531784005468214
74,1,23,0.32369885753344385
75,1,24,0.5961648023637532
76,1,25,0.4280585522965921
77,1,26,0.4803878697307919
78,1,27,0.4842871219201656
79,1,28,0.7613839794290923
80,1,29,0.6732936236695636
81,1,30,0.9952153110047846
82,1,31,0.990799981319759
83,1,32,0.8878597235203034
84,1,36,0.005629545348407725
85,1,37,0.0066399765647885975
86,1,38,0.011509292712300272
87,1,63,0.07398831029335863
88,1,64,0.02180708092856891
89,1,65,0.017556548205203783
90,1,68,0.025264301075780992
91,1,69,0.01458924428319746
92,1,71,0.004280315471516617
93,1,75,0.11509292712300273
94,1,76,0.18948225806835745
95,1,77,0.13811151254760284
96,1,78,0.03002424185817448
97,1,81,0.028773231780750575
98,1,82,0.24169514695830446
99,1,83,0.3452787813690071
100,1,84,0.16707037808177774
101,1,85,0.1071554838731404
102,1,86,0.2188386642479619
103,1,87,0.07967971877746317
104,1,88,0.32146645161942017
105,1,89,0.20326895999949615
106,1,90,0.08929623656095005
107,1,91,0.2532044396706056
108,2,0,0.7663849833661152
109,2,1,0.5215372583793642
110,2,2,0.7210550318658426
111,2,3,0.5292037219232086
112,2,4,0.5691598575319508
113,2,5,0.5961240743849435
114,2,6,0.3898027595702013
115,2,7,0.4594594594594591
116,2,8,0.2373032373032373
117,2,9,0.7065353802195912
118,2,10,0.7043951093951097
119,2,11,0.3482121577359669
120,2,12,0.32882134626320697
121,2,13,0.06948067758878569
122,2,14,0.0565007707864851
123,2,15,0.09348309348309347
124,2,16,0.211711711711712
125,2,17,0.6415170084894859
126,2,18,0.5281794781794777
127,2,22,0.44988738738738776
128,2,23,0.3213481338481337
129,2,24,0.5918354119792975
130,2,25,0.4249499612275633
131,2,26,0.4768992595079551
