,source,target,weight
0,0,0,0.152094034481005
1,0,1,0.11171797418073484
2,0,2,0.15192078871324166
3,0,3,0.20118234761077555
4,0,4,0.20427192377609288
5,0,5,0.18530997304582209
6,0,6,0.20815050460728465
7,0,7,0.3311922922521067
8,0,8,0.2660861151427188
9,0,9,0.17768477798269258
10,0,10,0.17789757412398932
11,0,11,0.2191363966970436
12,0,12,0.21008979502288053
13,0,13,0.12771363007212072
14,0,14,0.01832735997156482
15,0,15,0.15161725067385445
16,0,16,0.05450293324877128
17,0,17,0.1071057642374936
18,0,18,0.12382075471698115
19,0,20,0.00310575373819814
20,0,22,0.05559299191374658
21,0,23,0.19110090970350407
22,0,24,0.12798386627625127
23,0,25,0.10522332854336897
24,0,26,0.09668346419782033
25,0,27,0.03609934539853675
26,0,28,0.05701845324486831
27,0,29,0.02779649595687329
28,0,30,0.021801173299508432
29,0,31,0.012085433024727523
30,0,36,0.006042716512363772
31,0,38,0.0037061994609164455
32,0,41,0.014254613311217088
33,0,43,0.04834173209891006
34,0,45,0.06540351989852547
35,0,46,0.00782999886109108
36,0,48,0.009584998605818391
37,0,49,0.008423180592991922
38,0,51,0.03645442092704697
39,0,52,0.024526319961946985
40,0,53,0.010589141316904131
41,0,55,0.014502519629673038
42,0,56,0.011118598382749334
43,0,57,0.06757159238134958
44,0,58,0.03369272237196761
45,0,59,0.09668346419782033
46,0,60,0.12129380053908348
47,0,61,0.03706199460916445
48,0,64,0.0058518938856575425
49,0,65,0.009422541002329931
50,0,72,0.004148730739831838
51,0,77,0.009265498652291102
52,0,84,0.0179332231979828
53,0,89,0.0014944352664985662
54,0,91,0.0027453329340121732
55,1,0,0.002571286707334381
56,1,1,0.0018886930244270965
57,1,2,0.0025683578315157324
58,1,3,0.0034011688750784845
59,1,4,0.003453400944221015
60,1,5,0.003132832080200508
61,1,6,0.0035189718482252132
62,1,7,0.0055991041433370616
63,1,8,0.004498425551057134
64,1,9,0.003003921286469754
65,1,10,0.0030075187969924823
66,1,11,0.003704698253570444
67,1,12,0.0035517573002273217
68,1,13,0.0021591140012192736
69,1,14,0.00030984053540444515
70,1,15,0.0025632262474367803
71,1,16,0.0009214212000589713
72,1,17,0.0018107194591984559
73,1,18,0.0020933014354066965
74,1,20,5.250556558995256e-05
75,1,22,0.0009398496240601504
76,1,23,0.003230733082706761
77,1,24,0.0021636825877643824
78,1,25,0.0017788951874955527
79,1,26,0.001634521085322001
80,1,27,0.0006102919636754228
81,1,28,0.0009639483323693851
82,1,29,0.0004699248120300762
83,1,30,0.00036856848002358815
84,1,31,0.00020431513566525087
85,1,36,0.00010215756783262504
86,1,38,6.265664160400996e-05
87,1,41,0.00024098708309234628
88,1,43,0.0008172605426609997
89,1,45,0.001105705440070766
90,1,46,0.00013237318648734518
91,1,48,0.00016204303863106035
92,1,49,0.0001424014581909319
93,1,51,0.0006162948354492798
94,1,52,0.00041463954002653685
95,1,53,0.00017901897601145725
96,1,55,0.0002451781627983011
97,1,56,0.00018796992481203009
98,1,57,0.0011423586590786367
99,1,58,0.0005696058327637267
100,1,59,0.001634521085322001
101,1,60,0.0020505809979494125
102,1,61,0.0006265664160400996
103,1,64,9.893153937475268e-05
104,1,65,0.00015929654645087287
105,1,72,7.013803164627993e-05
106,1,77,0.00015664160401002495
107,1,84,0.0003031772980839193
108,1,89,2.5264774840326613e-05
109,1,91,4.64123271140815e-05
110,2,0,0.14443604655868816
111,2,1,0.10609293504030357
112,2,2,0.14427152377602825
113,2,3,0.1910527459242663
114,2,4,0.1939867608472259
115,2,5,0.17597955097955104
116,2,6,0.19767005377470412
117,2,7,0.3145166443038793
118,2,8,0.2526885860219188
