,source,target,weight
0,4,0,0.005792014041246158
1,4,1,0.014100367197062404
2,4,2,0.002396815420071241
3,4,3,0.0015337881579602643
4,4,4,0.002570037858301789
5,4,6,0.002570037858301789
6,4,7,0.016981692231568566
7,4,8,0.00629695885509839
8,4,9,0.013277845777233843
9,4,10,0.012586046511627964
10,4,11,0.021439645625692092
11,4,12,0.018918334234721532
12,4,13,0.002489000628535513
13,4,15,0.005581395348837206
14,4,16,0.0012038303693570405
15,4,17,0.007885641135054411
16,4,18,0.015627906976744203
17,4,21,0.0613953488372093
18,4,23,0.010552325581395352
19,4,24,0.010821482349004515
20,4,25,0.00890910424767076
21,4,26,0.00830468486686889
22,4,27,0.02312292358803985
23,4,28,0.017841383422778766
24,4,29,0.011255813953488377
25,4,30,0.03009575923392613
26,4,31,0.029362992922143612
27,4,32,0.02631229235880397
28,4,33,0.010482132728304028
29,4,36,0.002335692618806881
30,4,37,0.005313059033989274
31,4,38,0.0009550387596899225
32,4,43,0.0013346814964610766
33,4,47,0.0009982983550765744
34,4,51,0.001006481128478842
35,4,62,0.0014445964432284607
36,4,70,0.0006673407482305358
37,5,0,0.009844134536505341
38,5,1,0.023965050967339332
39,5,2,0.004073638856247554
40,5,3,0.002606833628153809
41,5,4,0.0043680485338725965
42,5,6,0.0043680485338725965
43,5,7,0.028862164662349688
44,5,8,0.010702341137123752
45,5,9,0.022567089660911168
46,5,10,0.02139130434782605
47,5,11,0.036438923395445175
48,5,12,0.032153690596562166
49,5,13,0.004230317273795535
50,5,15,0.009486166007905144
51,5,16,0.0020460358056266052
52,5,17,0.013402473075388924
53,5,18,0.02656126482213445
54,5,21,0.10434782608695653
55,5,23,0.01793478260869561
56,5,24,0.018392242727557087
57,5,25,0.015141955835962206
58,5,26,0.014114681789540043
59,5,27,0.039299830604178486
60,5,28,0.03032329988851729
61,5,29,0.019130434782608646
62,5,30,0.05115089514066494
63,5,31,0.049905482041587984
64,5,32,0.04472049689440994
65,5,33,0.017815482502651088
66,5,36,0.0039697542533081295
67,5,37,0.00903010033444816
68,5,38,0.0016231884057971045
69,5,43,0.002268431001890365
70,5,47,0.0016967126193001086
71,5,51,0.0017106200997861728
72,5,62,0.002455242966751921
73,5,70,0.0011342155009451801
74,9,0,0.00021666516204748567
75,9,1,0.0005274604519127304
76,9,2,8.965903702745812e-05
77,9,3,5.73752855957297e-05
78,9,4,9.613886725269832e-05
79,9,6,9.613886725269832e-05
80,9,7,0.0006352438155349694
81,9,8,0.0002355539197644457
82,9,9,0.0004966919255511554
83,9,10,0.00047081339712918603
84,9,11,0.000802005012531329
85,9,12,0.0007076888839434746
86,9,13,9.31074615285142e-05
87,9,15,0.0002087864288821225
88,9,16,4.5032367013791135e-05
89,9,17,0.00029498266098942135
90,9,18,0.0005846020008699434
91,9,21,0.002296650717703345
92,9,23,0.00039473684210526375
93,9,24,0.00040480534232900775
94,9,25,0.0003332679274900765
95,9,26,0.0003106580680951393
96,9,27,0.0008649723482259374
97,9,28,0.000667402772665931
98,9,29,0.00042105263157894734
99,9,30,0.0011258091753447797
100,9,31,0.0010983981693363843
101,9,32,0.000984278879015722
102,9,33,0.00039211109814447486
103,9,36,8.737258165175786e-05
104,9,37,0.00019874861980125126
105,9,38,3.5725677830940974e-05
106,9,43,4.9927189515290164e-05
107,9,47,3.7343914108997526e-05
108,9,51,3.7650011765628735e-05
109,9,62,5.403884041654946e-05
110,9,70,2.496359475764509e-05
111,14,0,0.0012440389798880403
112,14,1,0.003028550396971453
113,14,2,0.0005148005148005151
114,14,3,0.00032943501894251416
115,14,4,0.0005520061334014826
116,14,6,0.0005520061334014826
117,14,7,0.003647416413373861
118,14,8,0.0013524936601859645
119,14,9,0.002851884957148117
120,14,10,0.0027032967032967013
121,14,11,0.004604918890633177
122,14,12,0.004063378481983129
123,14,13,0.0005346005346005342
124,14,15,0.0011988011988011992
125,14,16,0.00025856496444731766
126,14,17,0.0016937191249117806
127,14,18,0.003356643356643361
128,14,21,0.013186813186813206
129,14,23,0.0022664835164835128
130,14,24,0.002324294410625341
131,14,25,0.0019135438693798329
132,14,26,0.0017837235228539527
133,14,27,0.004966462109319254
134,14,28,0.0038320653705269047
135,14,29,0.002417582417582413
136,14,30,0.006464124111182942
137,14,31,0.0063067367415193575
138,14,32,0.0056514913657770855
139,14,33,0.0022514071294559047
140,14,36,0.0005016722408026753
141,14,37,0.0011411665257819114
142,14,38,0.00020512820512820525
143,14,43,0.00028666985188724285
144,14,47,0.00021441972661484886
145,14,51,0.0002161772653575937
146,14,62,0.0003102779573367805
147,14,70,0.00014333492594362205
148,15,0,0.005145797598627794
149,15,1,0.012527185732927323
150,15,2,0.0021294021294021247
151,15,3,0.0013626630328985765
152,15,4,0.0022832980972515853
153,15,6,0.0022832980972515853
154,15,7,0.015087040618955525
155,15,8,0.0055944055944055935
156,15,9,0.011796433231839928
157,15,10,0.011181818181818187
158,15,11,0.019047619047619088
159,15,12,0.016807610993657532
160,15,13,0.002211302211302209
161,15,15,0.004958677685950418
162,15,16,0.0010695187165775403
163,15,17,0.007005838198498754
164,15,18,0.013884297520661166
165,15,21,0.05454545454545462
166,15,23,0.009375000000000005
167,15,24,0.009614126880313935
168,15,25,0.007915113277889307
169,15,26,0.007378129117259558
170,15,27,0.020543093270366047
171,15,28,0.015850815850815846
172,15,29,0.009999999999999998
173,15,30,0.026737967914438568
174,15,31,0.026086956521739132
175,15,32,0.02337662337662341
176,15,33,0.009312638580931265
177,15,36,0.0020750988142292526
178,15,37,0.004720279720279717
179,15,38,0.0008484848484848486
180,15,43,0.0011857707509881433
181,15,47,0.0008869179600886922
182,15,51,0.0008941877794336814
183,15,62,0.0012834224598930483
184,15,70,0.0005928853754940711
185,62,0,0.003995560488346285
186,62,1,0.009726991274978895
187,62,2,0.0016534181240063645
188,62,3,0.0010580677667212503
189,62,4,0.0017729138166894727
190,62,6,0.0017729138166894727
191,62,7,0.011714643304130164
192,62,8,0.00434389140271493
193,62,9,0.009159583450605123
194,62,10,0.008682352941176476
195,62,11,0.014789915966386562
196,62,12,0.013050615595075204
197,62,13,0.0017170111287758407
198,62,15,0.0038502673796791454
199,62,16,0.0008304498269896193
200,62,17,0.005439827307069614
201,62,18,0.010780748663101613
202,62,21,0.04235294117647058
203,62,23,0.007279411764705891
204,62,24,0.0074650867541261184
205,62,25,0.006145852662831698
206,62,26,0.005728900255754474
207,62,27,0.015951107715813602
208,62,28,0.012307692307692365
209,62,29,0.007764705882352947
210,62,30,0.02076124567474045
211,62,31,0.020255754475703287
212,62,32,0.018151260504201728
213,62,33,0.00723098995695839
214,62,36,0.0016112531969309527
215,62,37,0.003665158371040729
216,62,38,0.0006588235294117646
217,62,43,0.0009207161125319693
218,62,47,0.0006886657101865143
219,62,51,0.0006943105110896823
220,62,62,0.000996539792387543
221,62,70,0.00046035805626598456
222,77,0,0.007547169811320759
223,77,1,0.01837320574162681
224,77,2,0.0031231231231231213
225,77,3,0.001998572448251245
226,77,4,0.003348837209302321
227,77,6,0.003348837209302321
228,77,7,0.022127659574468047
229,77,8,0.008205128205128209
230,77,9,0.017301435406698606
231,77,10,0.016400000000000046
232,77,11,0.027936507936507968
233,77,12,0.02465116279069765
234,77,13,0.003243243243243241
235,77,15,0.007272727272727274
236,77,16,0.0015686274509803925
237,77,17,0.010275229357798168
238,77,18,0.02036363636363641
239,77,21,0.08000000000000006
240,77,23,0.013749999999999964
241,77,24,0.014100719424460444
242,77,25,0.011608832807570982
243,77,26,0.010821256038647344
244,77,27,0.03012987012987013
245,77,28,0.02324786324786329
246,77,29,0.014666666666666647
247,77,30,0.03921568627450981
248,77,31,0.03826086956521741
249,77,32,0.03428571428571433
250,77,33,0.013658536585365843
251,77,36,0.0030434782608695647
252,77,37,0.006923076923076928
253,77,38,0.0012444444444444484
254,77,43,0.0017391304347826085
255,77,47,0.0013008130081300804
256,77,51,0.0013114754098360686
257,77,62,0.0018823529411764683
258,77,70,0.0008695652173913043
259,78,0,0.008203445447087775
260,78,1,0.019970875806116048
261,78,2,0.003394699046872957
262,78,3,0.0021723613567948327
263,78,4,0.003640040444893837
264,78,6,0.003640040444893837
265,78,7,0.02405180388529141
266,78,8,0.008918617614269786
267,78,9,0.018805908050759285
268,78,10,0.017826086956521728
269,78,11,0.030365769496204325
270,78,12,0.026794742163801847
271,78,13,0.003525264394829617
272,78,15,0.007905138339920955
273,78,16,0.0017050298380221606
274,78,17,0.0111687275628241
275,78,18,0.022134387351778688
276,78,21,0.08695652173913042
277,78,23,0.014945652173913002
278,78,24,0.015326868939630962
279,78,25,0.012618296529968405
280,78,26,0.01176223482461668
281,78,27,0.032749858836815415
282,78,28,0.02526941657376445
283,78,29,0.015942028985507284
284,78,30,0.042625745950554135
285,78,31,0.04158790170132325
286,78,32,0.037267080745341616
287,78,33,0.014846235418875963
288,78,36,0.003308128544423437
