,source,target,weight
0,33,0,0.08625336927223712
1,33,1,0.4739120528594207
2,33,2,0.3752323752323745
3,33,3,0.41113490364025607
4,33,4,0.5528239202657806
5,33,5,0.5741890959282251
6,33,6,0.4323366555924685
7,33,7,0.6160081053698065
8,33,8,0.4297924297924303
9,33,9,0.4943267259056721
10,33,10,0.21333333333333346
11,33,11,0.6490299823633144
12,33,12,0.5492801771871539
13,33,13,0.4942084942084932
14,33,14,0.6530612244897959
15,33,15,0.6926406926406926
16,33,16,0.507936507936507
17,33,17,0.4193971166448227
18,33,18,0.3878787878787876
19,33,19,0.4907183212267946
20,33,20,0.4001064112795947
21,33,22,0.2666666666666673
22,33,23,0.714285714285713
23,33,24,0.3398424117848579
24,33,25,0.2547694156526966
25,33,26,0.4416839199447888
26,33,27,0.4155844155844152
27,33,28,0.4688644688644677
28,33,29,0.5841269841269842
29,33,30,0.6274509803921563
30,33,31,0.530020703933747
31,33,32,0.4353741496598645
32,33,33,0.6689895470383264
33,33,34,0.4606866002214842
34,33,35,0.1987577639751544
35,33,36,0.3561076604554855
36,33,37,0.23931623931623824
37,33,38,0.22687830687830746
38,33,39,0.1656314699792959
39,33,41,0.27350427350427314
40,33,42,0.16326530612244874
41,33,43,0.033126293995859264
42,33,44,0.4571428571428575
43,33,46,0.23608316566063106
44,33,47,0.3716608594657361
45,33,48,0.15763546798029532
46,33,49,0.21548821548821487
47,33,50,0.14746543778801835
48,33,55,0.013250517598343666
49,33,58,0.02308802308802315
50,33,60,0.013852813852813832
51,33,62,0.7350140056022401
52,33,63,0.6167800453514736
53,33,64,0.32080200501253064
54,33,65,0.23244552058111306
55,33,66,0.56437389770723
56,33,67,0.6095238095238099
57,33,68,0.7804878048780484
58,33,69,0.5365526492287055
59,33,70,0.5962732919254652
60,33,71,0.59818968909878
61,33,72,0.534470504619758
62,33,73,0.6349206349206337
63,33,74,0.4304546677428033
64,33,75,0.7619047619047605
65,33,76,0.7061556329849005
66,33,77,0.5841269841269842
67,33,78,0.7508626639061414
68,33,79,0.6530612244897959
69,33,80,0.5264069264069253
70,33,81,0.6243386243386232
71,33,82,0.507936507936507
72,33,83,0.3198118753674297
73,33,84,0.3932411674347151
74,33,85,0.26272577996715824
75,33,86,0.4292421193829633
76,33,87,0.27350427350427314
77,33,88,0.21018062397372775
78,33,89,0.26625704045058834
79,33,90,0.21018062397372775
80,33,91,0.282186948853615
81,33,92,0.13250517598343667
82,34,0,0.025700495204663762
83,34,1,0.14120925993630995
84,34,2,0.11180615831778618
85,34,3,0.1225038593695532
86,34,4,0.16472224368384447
87,34,5,0.17108832073442784
88,34,6,0.12882124185531427
89,34,7,0.18354892674536408
90,34,8,0.12806315131896515
91,34,9,0.1472921203643357
92,34,10,0.06356589147286812
93,34,11,0.1933882941634877
94,34,12,0.16366633186535826
95,34,13,0.14725689144293785
96,34,14,0.19458946369245347
97,34,15,0.20638276452229928
98,34,16,0.151347360649686
99,34,17,0.12496571062818113
100,34,18,0.11557434813248753
101,34,19,0.14621694164461208
102,34,20,0.11921775336092587
103,34,22,0.0794573643410853
104,34,23,0.21283222591362155
105,34,24,0.10126118374403463
106,34,25,0.07591239855930629
107,34,26,0.13160640056494438
108,34,27,0.1238296587133796
109,34,28,0.1397052559843257
110,34,29,0.17404946474713898
111,34,30,0.1869585043319652
112,34,31,0.15792768067793336
113,34,32,0.12972630912830238
114,34,33,0.1993355481727579
115,34,34,0.13726853640320372
116,34,35,0.05922288025422505
117,34,36,0.1061076604554864
118,34,37,0.07130789107533282
119,34,38,0.06760182109019308
120,34,39,0.04935240021185425
121,34,41,0.08149473265752327
122,34,42,0.04864736592311342
123,34,43,0.00987048004237083
124,34,44,0.13621262458471745
125,34,46,0.07034454790760056
126,34,47,0.11074197120708736
127,34,48,0.04696987054645434
128,34,49,0.06420797118471536
129,34,50,0.0439395563176507
130,34,55,0.003948192016948324
131,34,58,0.006879425484076649
132,34,60,0.004127655290445986
133,34,62,0.21900853364601594
134,34,63,0.18377893793176173
135,34,64,0.0955878067261175
136,34,65,0.06926065656850035
137,34,66,0.16816373405520688
138,34,67,0.18161683277962332
139,34,68,0.2325581395348825
140,34,69,0.15987397251727412
141,34,70,0.177668640762675
142,34,71,0.17823966026925836
143,34,72,0.1592535660567593
144,34,73,0.1891842008121077
145,34,74,0.12826047512685262
146,34,75,0.2270210409745294
147,34,76,0.2104097452934661
148,34,77,0.17404946474713898
149,34,78,0.22373088096040594
150,34,79,0.19458946369245347
151,34,80,0.1568509010369474
152,34,81,0.18603113079857253
153,34,82,0.151347360649686
154,34,83,0.0952927826312838
155,34,84,0.11717215018040207
156,34,85,0.07828311757742386
157,34,86,0.12789917801381914
158,34,87,0.08149473265752327
159,34,88,0.062626494061939
160,34,89,0.07933531001798058
161,34,90,0.062626494061939
162,34,91,0.08408186702760344
163,34,92,0.03948192016948324
164,35,0,0.002402437595218568
165,35,1,0.013199996037524631
166,35,2,0.01045144523405391
167,35,3,0.011451447723675632
168,35,4,0.0153979488660985
169,35,5,0.015993038677348692
170,35,6,0.01204198565169242
171,35,7,0.01715783445663186
172,35,8,0.011971120666772831
173,35,9,0.013768611251448766
174,35,10,0.005942028985507251
175,35,11,0.018077601410934733
176,35,12,0.015299244065674797
177,35,13,0.01376531811314418
178,35,14,0.018189884649511955
179,35,15,0.019292301900997545
180,35,16,0.014147688060731519
181,35,17,0.011681577297851712
182,35,18,0.010803689064558612
183,35,19,0.013668105414605045
184,35,20,0.011144268248956124
185,35,22,0.007427536231884058
186,35,23,0.019895186335403613
187,35,24,0.00946571934998584
188,35,25,0.0070961589957612295
189,35,26,0.01230233744411437
190,35,27,0.01157538114059852
191,35,28,0.013059404363752176
192,35,29,0.016269841269841247
193,35,30,0.01747655583972718
194,35,31,0.014762804932937237
195,35,32,0.012126589766341305
196,35,33,0.0186335403726708
197,35,34,0.012831624055082072
198,35,35,0.005536051849851469
199,35,36,0.009918759564317205
200,35,37,0.006665737643998501
201,35,38,0.006319300667126747
202,35,39,0.004613376541542895
203,35,41,0.007617985878855433
204,35,42,0.004547471162377989
205,35,43,0.0009226753083085787
206,35,44,0.01273291925465837
207,35,46,0.006575686000058318
208,35,47,0.010351966873705992
209,35,48,0.004390661811951161
210,35,49,0.006002049480310338
211,35,50,0.0041073933079543035
212,35,55,0.00036907012332343186
213,35,58,0.0006430767300332513
214,35,60,0.0003858460380199513
215,35,62,0.020472536840823237
216,35,63,0.01717933550231685
217,35,64,0.008935381933093593
218,35,65,0.006474365722707644
219,35,66,0.015719653400812796
220,35,67,0.016977225672877825
221,35,68,0.0217391304347825
222,35,69,0.014944740909223446
223,35,70,0.01660815554955441
224,35,71,0.016661533459952416
225,35,72,0.014886746392262276
226,35,73,0.017684610075914403
227,35,74,0.011989566153162313
228,35,75,0.021221532091097284
229,35,76,0.019668737060041432
230,35,77,0.016269841269841247
231,35,78,0.02091397365499448
232,35,79,0.018189884649511955
233,35,80,0.014662149444758125
234,35,81,0.017389866574649162
235,35,82,0.014147688060731519
236,35,83,0.008907803593793916
237,35,84,0.0109530488212115
238,35,85,0.007317769686585263
239,35,86,0.011955792727378754
240,35,87,0.007617985878855433
241,35,88,0.0058542157492682215
242,35,89,0.007416126806028619
243,35,90,0.0058542157492682215
244,35,91,0.007859826700406398
245,35,92,0.003690701233234319
246,36,0,0.030631079339036707
247,36,1,0.16829994947843896
248,36,2,0.1332559267341875
249,36,3,0.14600595847686418
250,36,4,0.19632384804275566
251,36,5,0.20391124313619646
252,36,6,0.15353531705907822
253,36,7,0.21876238932205647
254,36,8,0.15263178850135356
255,36,9,0.1755497934559717
256,36,10,0.07576086956521741
257,36,11,0.23048941798941866
258,36,12,0.19506536183735365
259,36,13,0.1755078059425884
260,36,14,0.23192102928127675
261,36,15,0.2459768492377184
262,36,16,0.18038302277432694
263,36,17,0.14894011054760944
264,36,18,0.13774703557312248
265,36,19,0.17426834403621422
266,36,20,0.14208942017419046
267,36,22,0.09470108695652166
268,36,23,0.2536636257763964
269,36,24,0.12068792171231955
270,36,25,0.09047602719595584
271,36,26,0.1568548024124583
272,36,27,0.1475861095426312
273,36,28,0.1665074056378402
274,36,29,0.207440476190476
275,36,30,0.22282608695652206
276,36,31,0.18822576289494994
277,36,32,0.15461401952085166
278,36,33,0.2375776397515517
279,36,34,0.1636032067022965
280,36,35,0.0705846610856062
281,36,36,0.12646418444504445
282,36,37,0.0849881549609809
283,36,38,0.08057108350586607
284,36,39,0.058820550904671774
285,36,41,0.0971293199554069
286,36,42,0.057980257320319376
287,36,43,0.011764110180934376
288,36,44,0.1623447204968943
289,36,46,0.08383999650074356
290,36,47,0.13198757763975144
291,36,48,0.05598093810237742
292,36,49,0.07652613087395696
293,36,50,0.052369264676417546
294,36,55,0.004705644072373754
295,36,58,0.008199228307923944
296,36,60,0.004919536984754367
297,36,62,0.2610248447204966
298,36,63,0.21903652765454024
299,36,64,0.1139261196469433
300,36,65,0.08254816296452253
301,36,66,0.20042558086036352
302,36,67,0.21645962732919172
303,36,68,0.2771739130434779
304,36,69,0.19054544659259892
305,36,70,0.21175398325681904
306,36,71,0.21243455161439348
307,36,72,0.18980601650134407
308,36,73,0.22547877846790945
309,36,74,0.15286696845281955
310,36,75,0.2705745341614902
311,36,76,0.25077639751552705
312,36,77,0.207440476190476
313,36,78,0.2666531641011789
314,36,79,0.23192102928127675
315,36,80,0.18694240542066612
316,36,81,0.2217207988267771
317,36,82,0.18038302277432694
318,36,83,0.11357449582087248
319,36,84,0.13965137247044673
320,36,85,0.09330156350396217
321,36,86,0.15243635727407914
322,36,87,0.0971293199554069
323,36,88,0.0746412508031697
324,36,89,0.09455561677686504
325,36,90,0.0746412508031697
326,36,91,0.10021279043018158
327,36,92,0.04705644072373753
328,37,0,0.0750915750915751
329,37,1,0.4125844915318598
330,37,2,0.32667466000799245
331,37,3,0.3579311480810411
332,37,4,0.4812846068660023
333,37,5,0.4998849781458469
334,37,6,0.3763892438311044
335,37,7,0.5362923128880567
336,37,8,0.3741742587896439
337,37,9,0.4303573619363088
338,37,10,0.18572649572649552
339,37,11,0.5650409261520373
340,37,12,0.4781994491296807
341,37,13,0.4302544302544291
342,37,14,0.5685504971219248
343,37,15,0.6030081030081027
344,37,16,0.4422059422059408
345,37,17,0.3651241724636217
346,37,18,0.3376845376845375
347,37,19,0.4272159102667569
348,37,20,0.3483298203968595
349,37,22,0.2321581196581187
350,37,23,0.6218521062271049
351,37,24,0.2958644073751981
352,37,25,0.2218004568162296
353,37,26,0.3845269062660367
354,37,27,0.3618048618048609
355,37,28,0.40819010049779336
356,37,29,0.5085368335368321
357,37,30,0.5462543991955751
358,37,31,0.4614322875192429
359,37,32,0.37903366474794986
360,37,33,0.5824175824175818
361,37,34,0.4010705057216677
362,37,35,0.17303710781971632
363,37,36,0.3100248181769916
364,37,37,0.20834703046241465
365,37,38,0.1975186541853204
366,37,39,0.14419758984976366
367,37,41,0.2381108919570461
368,37,42,0.14213762428048127
369,37,43,0.02883951796995265
370,37,44,0.397985347985348
