,source,target,weight
0,0,1,0.00017629594553392186
1,0,2,0.00016597230908373632
2,0,3,7.889904200554506e-05
3,0,9,3.5259189106784244e-05
4,0,14,0.00040489947930318185
5,0,36,0.00020024919900320438
6,0,43,0.000800996796012816
7,0,48,0.0006352733209756822
8,0,53,0.0003509128820627573
9,0,54,0.0071491952838158785
10,0,55,0.0009611961552153797
11,0,56,0.005895336418654325
12,0,57,0.006921320381016822
13,0,58,0.003070487718049135
14,0,59,0.0027462747291867933
15,0,60,0.00033496229651445005
16,0,63,0.0017545644103137933
17,0,65,0.0006245059765523647
18,0,66,0.0013646612080218292
19,0,67,0.003377536489854044
20,0,68,0.001797358664223875
21,0,69,0.00934120207181144
22,0,70,0.0016019935920256374
23,0,71,0.0025883450185207545
24,0,72,0.000549938098755068
25,0,74,0.0014571806119555233
26,0,76,0.021568303970686552
27,0,77,0.021493414026343968
28,0,78,0.028301886792452838
29,0,81,0.0002558739765040946
30,0,82,0.01596653613385544
31,0,84,0.0011885758908577284
32,0,86,0.001556867011968571
33,0,88,0.00025410932839027263
34,2,1,0.0004770049457239126
35,2,2,0.00044907222367701697
36,2,3,0.0002134775881291178
37,2,9,9.540098914478264e-05
38,2,14,0.001095538831387888
39,2,36,0.0005418154003059664
40,2,43,0.0021672616012238712
41,2,48,0.0017188626492465099
42,2,53,0.0009494669872028363
43,2,54,0.019343618470625004
44,2,55,0.00260071392146864
45,2,56,0.015951045385007717
46,2,57,0.0187270560459344
47,2,58,0.00830783613802482
48,2,59,0.007430611204196116
49,2,60,0.000906309396875435
50,2,63,0.004747334936014189
51,2,65,0.0016897293840050427
52,2,66,0.003692371616899922
53,2,67,0.009138619751827306
54,2,68,0.004863123592990136
55,2,69,0.025274543743850214
56,2,70,0.004334523202447729
57,2,71,0.007003299884946548
58,2,72,0.0014879706515865294
59,2,74,0.003942701896011775
60,2,76,0.058357483115881625
61,2,77,0.05815485296617379
62,2,78,0.07657657657657667
63,2,81,0.0006923196781687355
64,2,82,0.0432007479177291
65,2,84,0.003215936569557993
66,2,86,0.004212423957308365
67,2,88,0.0006875450596986052
68,3,1,4.446198007755328e-06
69,3,2,4.185835061355247e-06
70,3,3,1.989840221886222e-06
71,3,9,8.892396015510668e-07
72,3,14,1.0211597622207297e-05
73,3,36,5.050300997939484e-06
74,3,43,2.0201203991757878e-05
75,3,48,1.602164454518731e-05
76,3,53,8.850051272579657e-06
77,3,54,0.00018030328338912267
78,3,55,2.4241444790109516e-05
79,3,56,0.0001486808613793378
80,3,57,0.0001745562599066815
81,3,58,7.743794863507202e-05
82,3,59,6.926127082888426e-05
83,3,60,8.447776214735132e-06
84,3,63,4.425025636289828e-05
85,3,65,1.5750091247811234e-05
86,3,66,3.4416866060032016e-05
87,3,67,8.518174349857928e-05
88,3,68,4.532953090833483e-05
89,3,69,0.00023558587190388046
90,3,70,4.04024079835159e-05
91,3,71,6.527827075022603e-05
92,3,72,1.386948333762482e-05
93,3,74,3.675021291155964e-05
94,3,76,0.0005439543709000177
95,3,77,0.0005420656404455048
96,3,78,0.0007137758743754472
97,3,81,6.453162386256e-06
98,3,82,0.000402677332902375
99,3,84,2.997598011680214e-05
100,3,86,3.9264311983980183e-05
101,3,88,6.408657818074924e-06
102,6,1,2.897266701797777e-05
103,6,2,2.727606939980788e-05
104,6,3,1.2966354190058575e-05
105,6,9,5.794533403595553e-06
106,6,14,6.654161985447646e-05
107,6,36,3.290917068889872e-05
108,6,43,0.00013163668275559436
109,6,48,0.00010440150701305783
110,6,53,5.7669403873879564e-05
111,6,54,0.0011749065117588893
112,6,55,0.00015796401930671348
113,6,56,0.0009688459850811765
114,6,57,0.0011374573029267953
115,6,58,0.0005046072838964459
116,6,59,0.00045132576944775256
117,6,60,5.504806733415777e-05
118,6,63,0.00028834701936939785
119,6,65,0.00010263198994503984
120,6,66,0.0002242699039539757
121,6,67,0.000555068012286091
122,6,68,0.0002953798735003581
123,6,69,0.001535143286220173
124,6,70,0.00026327336551118866
125,6,71,0.00042537142940031003
126,6,72,9.037742398145306e-05
127,6,74,0.00023947464320509288
128,6,76,0.0035445584820043103
129,6,77,0.0035322509872751187
130,6,78,0.004651162790697678
131,6,81,4.205060699137053e-05
132,6,82,0.002623957876261517
133,6,84,0.0001953318518308819
134,6,86,0.0002558572143700293
135,6,88,4.1760602805223076e-05
136,7,1,0.0005301381624566151
137,7,2,0.0004990940358262721
138,7,3,0.00023725669369043388
139,7,9,0.00010602763249132287
140,7,14,0.001217570065422334
141,7,36,0.0006021678040947419
142,7,43,0.002408671216378965
143,7,48,0.0019103254474729665
144,7,53,0.0010552273900326901
145,7,54,0.02149828936409885
146,7,55,0.002890405459654764
147,7,56,0.017727820152549128
148,7,57,0.02081304852163924
149,7,58,0.00923323966278603
150,7,59,0.008258301313299306
151,7,60,0.0010072625086675671
152,7,63,0.005276136950163443
153,7,65,0.0018779470500581766
154,7,66,0.004103662072349352
155,7,67,0.010156563629064636
156,7,68,0.0054048232172406105
157,7,69,0.02808985587551809
158,7,70,0.00481734243275793
159,7,71,0.007783392112431209
160,7,72,0.0016537145664691426
161,7,74,0.004381876450135742
162,7,76,0.06485787860688731
163,7,77,0.06463267763950227
164,7,78,0.08510638297872351
165,7,81,0.0007694366385655031
166,7,82,0.04801284624648742
167,7,84,0.003574157288820407
168,7,86,0.0046816426459196725
169,7,88,0.0007641301789891893
170,8,1,5.324037101594205e-05
171,8,2,5.012269163212562e-05
172,8,3,2.382706111848369e-05
173,8,9,1.0648074203188413e-05
174,8,14,0.0001222773356300208
175,8,36,6.047411707789064e-05
176,8,43,0.00024189646831156332
177,8,48,0.0001918489231436538
178,8,53,0.00010597369087935132
179,8,54,0.0021590162395569326
180,8,55,0.00029027576197387575
181,8,56,0.0017803580067731054
182,8,57,0.0020901993173441068
183,8,58,0.0009272697951943237
184,8,59,0.0008293593199253582
185,8,60,0.0001011567049302899
186,8,63,0.0005298684543967566
187,8,65,0.00018859724648020195
188,8,66,0.00041211990897525554
189,8,67,0.0010199967747137556
190,8,68,0.0005427920752357022
191,8,69,0.0028209897994644195
192,8,70,0.0004837929366231254
193,8,71,0.0007816654471886035
194,8,72,0.00016607817227361001
195,8,74,0.0004400602417871374
196,8,76,0.006513504902828427
197,8,77,0.006490888566360274
198,8,78,0.008547008547008551
199,8,81,7.727248293286037e-05
200,8,82,0.004821802935010481
201,8,84,0.00035894314652683523
202,8,86,0.00047016496657740413
203,8,88,7.673956925746125e-05
204,28,1,0.0003194422260956523
205,28,2,0.00030073614979275374
206,28,3,0.00014296236671090243
207,28,9,6.388844521913047e-05
208,28,14,0.000733664013780125
209,28,36,0.0003628447024673444
210,28,43,0.0014513788098693722
211,28,48,0.001151093538861919
212,28,53,0.0006358421452761074
213,28,54,0.012954097437341609
214,28,55,0.0017416545718432544
215,28,56,0.01068214804063862
216,28,57,0.012541195904064668
217,28,58,0.0055636187711659395
218,28,59,0.00497615591955215
219,28,60,0.0006069402295817392
220,28,63,0.003179210726380537
221,28,65,0.001131583478881209
222,28,66,0.0024727194538515357
223,28,67,0.0061199806482825385
224,28,68,0.003256752451414207
225,28,69,0.01692593879678649
226,28,70,0.002902757619738757
227,28,71,0.004689992683131619
228,28,72,0.0009964690336416613
229,28,74,0.002640361450722825
230,28,76,0.03908102941697054
231,28,77,0.03894533139816159
232,28,78,0.051282051282051364
233,28,81,0.00046363489759716173
234,28,82,0.02893081761006288
235,28,84,0.0021536588791610137
236,28,86,0.0028209897994644195
237,28,88,0.00046043741554476836
238,29,1,0.00010381872348108692
239,29,2,9.7739248682645e-05
240,29,3,4.6462769181043216e-05
241,29,9,2.076374469621744e-05
242,29,14,0.00023844080447854024
243,29,36,0.00011792452830188682
244,29,43,0.0004716981132075473
245,29,48,0.00037410540013012327
246,29,53,0.00020664869721473544
247,29,54,0.004210081667136015
248,29,55,0.0005660377358490567
249,29,56,0.0034716981132075536
250,29,57,0.004075888668821016
251,29,58,0.0018081761006289332
252,29,59,0.0016172506738544475
253,29,60,0.00019725557461406596
254,29,63,0.0010332434860736758
255,29,65,0.00036776463063639334
256,29,66,0.0008036338225017478
257,29,67,0.001988993710691828
258,29,68,0.001058444546709619
259,29,69,0.005500930108955629
260,29,70,0.0009433962264150946
261,29,71,0.0015242476220177837
262,29,72,0.00032385243593354053
263,29,74,0.0008581174714849173
264,29,76,0.012701334560515424
265,29,77,0.012657232704402522
266,29,78,0.016666666666666732
267,29,81,0.000150681341719078
268,29,82,0.009402515723270444
269,29,84,0.000699939135727329
270,29,86,0.0009168216848259373
